"","time","well","strain","rbs","experiment","groupID","OD660","growthrate","fluor","expression"
"2695",43200,"C6","GFP50","R0.25",3,"3 GFP50 R0.25",0.871380011737347,-0.0143223139670199,1581.3,25454.7528379365
"2696",0,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.0346099987626076,NA,453.9,NA
"2697",900,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.0384599968791008,NA,356.6,NA
"2698",1800,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.0488700039684773,NA,349.7,NA
"2699",2700,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.0662299953401089,NA,356.8,NA
"2700",3600,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.0908000029623508,0.964516696337458,401.4,-3387461.0426599
"2701",4500,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.12155000269413,1.15070706391291,496.1,6862343.16456147
"2702",5400,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.155819997936487,1.15953768917295,651.7,11248370.4085961
"2703",6300,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.190899992734194,1.05861623053324,906,15809371.7123544
"2704",7200,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.225509987771511,0.909705131399302,1215.5,18677254.4507802
"2705",8100,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.262160010635853,0.768629322033721,1581.3,20433918.6226402
"2706",9000,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.303870003670454,0.667898508786057,1947.8,20496020.3719949
"2707",9900,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.354470011591911,0.618874056188238,2307.2,18865592.9562844
"2708",10800,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.412069969624281,0.602828714483773,2587,15844501.0941018
"2709",11700,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.475030027329922,0.594422972507403,2847.4,12607767.0457413
"2710",12600,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.526910024136305,0.550429811329945,3019.2,9305956.84208832
"2711",13500,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.568669985979795,0.472676527517529,3236.3,7155638.22025114
"2712",14400,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.610689998418093,0.393396298737293,3380.8,5509587.89905073
"2713",15300,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.649079992622137,0.312177946836645,3488.3,4075848.43162203
"2714",16200,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.699950018525124,0.283979128611399,3595.4,3394625.71046668
"2715",17100,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.721140019595623,0.2375330439892,3686.5,2493776.01137466
"2716",18000,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.7419200129807,0.194651975286617,3674.5,1544533.95629013
"2717",18900,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.761189980059862,0.15932700768314,3728.4,1209476.99906933
"2718",19800,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.773500010371208,0.0999167530340895,3718.6,599724.146115678
"2719",20700,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.78743999376893,0.0879538490420127,3729.2,203054.535332041
"2720",21600,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.799130028486252,0.074282233418078,3695.8,99244.6630632524
"2721",22500,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.807120001316071,0.0585893857428705,3703.9,-112260.015178801
"2722",23400,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.813949980586767,0.0509732317825971,3686.1,-146942.834932967
"2723",24300,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.822320003062487,0.0433424480209859,3710.1,-85311.020303926
"2724",25200,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.829210016131401,0.0369497882022163,3699.1,14588.3935252158
"2725",26100,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.837400005757809,0.0368295027301595,3726.2,97664.2334137597
"2726",27000,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.843570004403591,0.0357439761109253,3702.3,70325.2177889104
"2727",27900,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.851450020819902,0.0348111854960338,3716.8,28824.4358928126
"2728",28800,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.855919976532459,0.0317034266529014,3719.2,85784.4004153151
"2729",29700,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.860980004817247,0.0277694204884366,3689.3,-156307.361665529
"2730",30600,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.867100002616644,0.0275114220860119,3651.4,-214114.446306005
"2731",31500,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.875390009582043,0.0277287093633456,3664.2,-219632.367901445
"2732",32400,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.876459997147322,0.0237141776002415,3694.5,-102540.447883128
"2733",33300,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.882760003209114,0.024982085665982,3662.5,-110573.980291763
"2734",34200,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.884400012344122,0.0197551495401039,3683.5,131734.041490049
"2735",35100,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.887839996814728,0.0141220307016774,3616.1,-196466.863235192
"2736",36000,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.888420004397631,0.0135535450859497,3640.7,-219100.970377402
"2737",36900,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.901040009409189,0.0204962955667508,3646.3,-65609.769979407
"2738",37800,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.892790019512177,0.00944194976183881,3660.2,-94152.1916090554
"2739",38700,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.910009996592999,0.024664041727663,3613.9,-8839.0883604734
"2740",39600,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.909250016510487,0.0231754929268277,3634.1,-26391.1440327481
"2741",40500,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.898140020668507,-0.00322368101426297,3627.1,-76608.8173728985
"2742",41400,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.891459991782904,-0.00149085382340082,3652.8,-29589.1503485382
"2743",42300,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.893720006942749,-0.0180630499379323,3617.7,15191.2902172341
"2744",43200,"C7","GFP10","R0.5",3,"3 GFP10 R0.5",0.897479991614819,-0.0130292753769081,3650.3,64943.5971120125
"2745",0,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.0342099994421005,NA,498.9,NA
"2746",900,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.0365599945187569,NA,390.6,NA
"2747",1800,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.046370006352663,NA,386.7,NA
"2748",2700,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.0614300034940243,NA,394.8,NA
"2749",3600,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.0831000067293644,0.887526800159082,433.4,-4505674.90550737
"2750",4500,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.110749998688698,1.1083208004237,520.1,6892167.38881298
"2751",5400,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.141819999366999,1.11790580800966,654.7,10877849.326534
"2752",6300,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.176400000602007,1.05485577493145,874,15040278.7557557
"2753",7200,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.209810005128384,0.926157600871085,1142.5,17681331.8197939
"2754",8100,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.246360011398792,0.79951853000264,1486.3,19648416.8624637
"2755",9000,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.286970000714064,0.704819039755145,1823.8,19827202.5125961
"2756",9900,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.335570004582405,0.643076445134002,2138.2,18130362.7518025
"2757",10800,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.391169988363981,0.622939834645186,2387,15240019.4878088
"2758",11700,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.454229973256588,0.611809691724337,2633.4,12044449.7819366
"2759",12600,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.506310003250837,0.567771453169567,2806.2,8956920.48484435
"2760",13500,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.549770008772612,0.493669432783379,2983.3,6799937.48376611
"2761",14400,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.591889978200197,0.414178551620607,3133.8,5391257.71931973
"2762",15300,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.627280011028051,0.322789410691392,3214.3,3830839.609616
"2763",16200,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.677950003743172,0.291924408092479,3296.4,2987809.82834765
"2764",17100,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.701839976012707,0.244205398739595,3391.5,2333512.25792777
"2765",18000,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.721319992095232,0.197762085902926,3363.5,1245256.43875401
"2766",18900,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.740689975768328,0.166189121967154,3422.4,1079767.55930999
"2767",19800,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.753599986433983,0.10578816083091,3400.6,521666.583523982
"2768",20700,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.767939976602793,0.0900061509858564,3419.2,135290.976692785
"2769",21600,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.778530007600784,0.0763246800597233,3384.8,101911.710082576
"2770",22500,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.787319993972778,0.061052614018854,3387.9,-162222.317629702
"2771",23400,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.793350019305944,0.0514028052542731,3367.1,-155382.736926239
"2772",24300,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.800420004874468,0.0414250213652692,3387.1,-147114.238777583
"2773",25200,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.807109984755516,0.0360524114641988,3376.1,-39478.361165269
"2774",26100,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.813199983537197,0.0323422960202998,3394.2,28340.0810676561
"2775",27000,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.819570015370846,0.0325153207137045,3382.3,67829.3851642937
"2776",27900,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.825749988108873,0.031155453876973,3400.8,60648.5413156101
"2777",28800,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.830020029842854,0.0279898854360111,3406.2,132286.694367516
"2778",29700,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.833680004626512,0.0248725797239569,3390.3,-17029.6586873309
"2779",30600,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.838899972289801,0.0233116455921445,3344.4,-164467.973904037
"2780",31500,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.842589990794659,0.0201884206513993,3356.2,-192474.598713857
"2781",32400,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.844960015267134,0.0178394741868413,3377.5,-123289.142016231
"2782",33300,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.847360029816628,0.016276027822529,3351.5,-165989.698817159
"2783",34200,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.848800005763769,0.0117321172696047,3372.5,119783.735256434
"2784",35100,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.849840009212494,0.00856763679012398,3307.1,-208760.966419087
"2785",36000,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.850619990378618,0.00667617701948078,3313.7,-270748.161379447
"2786",36900,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.852240017801523,0.00574252913465717,3327.3,-102521.616285101
"2787",37800,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.852789998054504,0.00468973089243482,3351.2,-90120.7952651228
"2788",38700,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.862010018527508,0.0142187857058295,3298.9,-34586.9944522357
"2789",39600,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.862649972736836,0.0140435311773298,3315.1,5887.42404515704
"2790",40500,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.857639975845814,0.00631620466547367,3319.1,-34427.0211498598
"2791",41400,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.851859977096319,-0.00109115779076982,3348.8,-10077.0945734928
"2792",42300,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.848120009899139,-0.0162447461316445,3325.7,112650.271623997
"2793",43200,"C8","GFP25","R0.5",3,"3 GFP25 R0.5",0.845180015265942,-0.0204593747379539,3336.3,89463.0119677043
"2794",0,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.0304100021719933,NA,595.9,NA
"2795",900,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.0296599969267845,NA,455.6,NA
"2796",1800,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.0380699999630451,NA,464.7,NA
"2797",2700,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.0494299940764904,NA,483.8,NA
"2798",3600,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.0651000000536442,0.761152976925628,541.4,-4612780.51160956
"2799",4500,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.0859499961137772,1.06396645351897,641.1,12449200.8507313
"2800",5400,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.113419995456934,1.09167113310694,773.7,15802483.8098308
"2801",6300,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.148799995332956,1.10204568355192,974,19069808.4324222
"2802",7200,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.187309996783733,1.05684043109843,1246.5,21132572.4193172
"2803",8100,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.232259996235371,0.994091730994994,1631.3,23215672.5793971
"2804",9000,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.282969992607832,0.914243156302814,2083.8,24443178.1753469
"2805",9900,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.342970010638237,0.835039919767459,2504.2,23062354.1574356
"2806",10800,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.407869987934828,0.778183485462765,2835,19673451.0663698
"2807",11700,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.4784299954772,0.722652482638046,3169.4,15870335.4952631
"2808",12600,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.527709978073835,0.623205990010049,3381.2,11447927.8432051
"2809",13500,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.567969989031553,0.504425570311306,3604.3,8517086.53125473
"2810",14400,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.607789994031191,0.398880951146568,3721.8,6163636.28499142
"2811",15300,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.655680014938116,0.315162987586195,3784.3,3900577.29155267
"2812",16200,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.687350013852119,0.264296795226865,3813.4,2553618.91538588
"2813",17100,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.703739993274212,0.214340379091047,3870.5,1486906.24831308
"2814",18000,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.725919980555773,0.177610371383708,3838.5,621391.045674218
"2815",18900,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.741189999133348,0.122584113682569,3875.4,466663.630852981
"2816",19800,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.750699982047081,0.0881624365936884,3837.6,120701.599866535
"2817",20700,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.763940028101206,0.0820803286314569,3855.2,-74725.4778230291
"2818",21600,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.774029976129532,0.0641708125592892,3824.8,-65658.798501128
"2819",22500,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.782020008563995,0.0536233251012206,3848.9,-125135.104135996
"2820",23400,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.788250007480383,0.0488092272509795,3828.1,-44312.6868769914
"2821",24300,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.794020015746355,0.038619380842239,3851.1,-18912.1174188178
"2822",25200,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.800309988856316,0.033388536995673,3849.1,111053.843686248
"2823",26100,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.807000027596951,0.0314433758499572,3880.2,141857.184297572
"2824",27000,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.813369999825954,0.0313708024411778,3864.3,162779.948180524
"2825",27900,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.818350011855364,0.0301814627608455,3884.8,150407.258377653
"2826",28800,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.822720010578632,0.0276167982506624,3884.2,155548.715203596
"2827",29700,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.826980025321245,0.024456839086422,3858.3,-96418.6636283496
"2828",30600,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.830600025504827,0.0209622515469541,3834.4,-130884.575083333
"2829",31500,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.834289984405041,0.0192909126087702,3818.2,-290059.856488038
"2830",32400,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.837159972637892,0.0173992415016892,3867.5,-72403.2031467041
"2831",33300,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.83906002342701,0.014501703984223,3837.5,-89825.3149977157
"2832",34200,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.839599969238043,0.0107771894044896,3858.5,103762.280227993
"2833",35100,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.840639972686768,0.00758242895860245,3767.1,-219483.390093196
"2834",36000,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.841519970446825,0.00519456687488162,3813.7,-230682.380840805
"2835",36900,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.8420399941504,0.0035452665677016,3821.3,-69381.3272058134
"2836",37800,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.841790020465851,0.0026050499643091,3841.2,-74044.3089806982
"2837",38700,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.842210011184216,0.00186592859497634,3776.9,41918.1600927309
"2838",39600,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.847150023281574,0.0066680567741334,3803.1,-45270.0183680315
"2839",40500,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.851639993488789,0.0113363825741349,3802.1,-81802.1071895488
"2840",41400,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.848659982532263,0.00812801310415448,3834.8,-27224.7100065735
"2841",42300,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.847219979763031,0.00593097469765891,3786.7,41634.4103222031
"2842",43200,"C11","GFP90","R0.5",3,"3 GFP90 R0.5",0.84338001459837,-0.00446015728612939,3815.3,51816.2835097065
"2843",0,"D2","GFP50","R2",3,"3 GFP50 R2",0.0290100008249283,NA,529.9,NA
"2844",900,"D2","GFP50","R2",3,"3 GFP50 R2",0.0316600009799004,NA,412.6,NA
"2845",1800,"D2","GFP50","R2",3,"3 GFP50 R2",0.0434700019657612,NA,417.7,NA
"2846",2700,"D2","GFP50","R2",3,"3 GFP50 R2",0.0620299987494946,NA,429.8,NA
"2847",3600,"D2","GFP50","R2",3,"3 GFP50 R2",0.0893999941647053,1.1254799903384,463.4,-4683648.37628548
"2848",4500,"D2","GFP50","R2",3,"3 GFP50 R2",0.125950002670288,1.38083093859619,506.1,4774332.66295298
"2849",5400,"D2","GFP50","R2",3,"3 GFP50 R2",0.171419993788004,1.37204555901048,555.7,5046011.42403006
"2850",6300,"D2","GFP50","R2",3,"3 GFP50 R2",0.225899989157915,1.29247425665355,616,4967541.28746271
"2851",7200,"D2","GFP50","R2",3,"3 GFP50 R2",0.286809997260571,1.16569934916201,666.5,4064348.39386247
"2852",8100,"D2","GFP50","R2",3,"3 GFP50 R2",0.35376001149416,1.03273372560075,719.3,3297360.47786727
"2853",9000,"D2","GFP50","R2",3,"3 GFP50 R2",0.433669995516539,0.928167216639239,760.8,2508766.2290828
"2854",9900,"D2","GFP50","R2",3,"3 GFP50 R2",0.490969982743263,0.776290615504374,802.2,1871241.88050266
"2855",10800,"D2","GFP50","R2",3,"3 GFP50 R2",0.550869994610548,0.652678870798457,835,1433310.66232702
"2856",11700,"D2","GFP50","R2",3,"3 GFP50 R2",0.599230013787746,0.52702677111395,867.4,1097714.63950105
"2857",12600,"D2","GFP50","R2",3,"3 GFP50 R2",0.661910014599562,0.42284575121831,877.2,765607.585565246
"2858",13500,"D2","GFP50","R2",3,"3 GFP50 R2",0.694270025938749,0.34647798021614,888.3,517073.97902049
"2859",14400,"D2","GFP50","R2",3,"3 GFP50 R2",0.723590017110109,0.272726120413667,886.8,288680.343460762
"2860",15300,"D2","GFP50","R2",3,"3 GFP50 R2",0.748879983276129,0.222933214017154,882.3,78240.77730821
"2861",16200,"D2","GFP50","R2",3,"3 GFP50 R2",0.763249972462654,0.142455978446093,879.4,11024.805771989
"2862",17100,"D2","GFP50","R2",3,"3 GFP50 R2",0.780340008437634,0.116868761757205,885.5,-13583.6973805169
"2863",18000,"D2","GFP50","R2",3,"3 GFP50 R2",0.797320026904345,0.0970311803161908,880.5,-29737.398254678
"2864",18900,"D2","GFP50","R2",3,"3 GFP50 R2",0.812690002471209,0.0817710013291199,881.4,-4151.20641919156
"2865",19800,"D2","GFP50","R2",3,"3 GFP50 R2",0.824600026011467,0.077312856281222,881.6,9954.25057533253
"2866",20700,"D2","GFP50","R2",3,"3 GFP50 R2",0.834439984709024,0.0670310898946382,883.2,-10223.7619749647
"2867",21600,"D2","GFP50","R2",3,"3 GFP50 R2",0.842930024862289,0.0556278096777293,876.8,-16196.5765757368
"2868",22500,"D2","GFP50","R2",3,"3 GFP50 R2",0.851919984817505,0.0471428718248597,884.9,15120.3144195421
"2869",23400,"D2","GFP50","R2",3,"3 GFP50 R2",0.861650028079748,0.043950736498787,873.1,-36294.2821656186
"2870",24300,"D2","GFP50","R2",3,"3 GFP50 R2",0.87041999772191,0.0422150283103855,882.1,-4646.40394291665
"2871",25200,"D2","GFP50","R2",3,"3 GFP50 R2",0.877809974551201,0.0405461930388953,876.1,-2927.01283718911
"2872",26100,"D2","GFP50","R2",3,"3 GFP50 R2",0.88480000346899,0.0378690268030947,882.2,-11181.1531143938
"2873",27000,"D2","GFP50","R2",3,"3 GFP50 R2",0.891169975697994,0.0336859905431603,875.3,9029.03660291958
"2874",27900,"D2","GFP50","R2",3,"3 GFP50 R2",0.898050004988909,0.0312499004331035,878.8,-13432.0765640229
"2875",28800,"D2","GFP50","R2",3,"3 GFP50 R2",0.903520007431507,0.0288681138349272,876.2,404.008666811969
"2876",29700,"D2","GFP50","R2",3,"3 GFP50 R2",0.90967997983098,0.0277312324561931,870.3,-47735.5693200604
"2877",30600,"D2","GFP50","R2",3,"3 GFP50 R2",0.914700033515692,0.0260610004444113,868.4,-27495.3952871999
"2878",31500,"D2","GFP50","R2",3,"3 GFP50 R2",0.927590028941631,0.0323641044205745,858.2,-81431.1492915412
"2879",32400,"D2","GFP50","R2",3,"3 GFP50 R2",0.937459986656904,0.0368758218848207,867.5,-34095.7334087482
"2880",33300,"D2","GFP50","R2",3,"3 GFP50 R2",0.942859962582588,0.0358249024277157,865.5,-18651.6820315697
"2881",34200,"D2","GFP50","R2",3,"3 GFP50 R2",0.943799974769354,0.0313180732557407,868.5,385.735502285673
"2882",35100,"D2","GFP50","R2",3,"3 GFP50 R2",0.943240010738373,0.0167309125142141,852.1,-23386.8307115524
"2883",36000,"D2","GFP50","R2",3,"3 GFP50 R2",0.942319948226213,0.00517078867322673,861.7,-22167.1116921192
"2884",36900,"D2","GFP50","R2",3,"3 GFP50 R2",0.946440032869577,0.00378984235497114,867.3,6866.35622957208
"2885",37800,"D2","GFP50","R2",3,"3 GFP50 R2",0.942989945411682,-0.000858632324429773,867.2,-4958.89845411787
"2886",38700,"D2","GFP50","R2",3,"3 GFP50 R2",0.943610028922558,0.000392207309696684,863.9,45013.3517405317
"2887",39600,"D2","GFP50","R2",3,"3 GFP50 R2",0.944050009548664,0.00183427625148075,867.1,20595.7949661698
"2888",40500,"D2","GFP50","R2",3,"3 GFP50 R2",0.941639967262745,-0.00508461076642906,869.1,6866.25429082756
"2889",41400,"D2","GFP50","R2",3,"3 GFP50 R2",0.940060009807348,-0.00311190678788113,870.8,13751.1009447383
"2890",42300,"D2","GFP50","R2",3,"3 GFP50 R2",0.940520024299622,-0.00328003620345067,866.7,10700.9094867952
"2891",43200,"D2","GFP50","R2",3,"3 GFP50 R2",0.940579991042614,-0.00368244422108935,873.3,23710.1245957495
"2892",0,"D3","GFP75","R2",3,"3 GFP75 R2",0.0428100034594536,NA,563.9,NA
"2893",900,"D3","GFP75","R2",3,"3 GFP75 R2",0.045559997856617,NA,449.6,NA
"2894",1800,"D3","GFP75","R2",3,"3 GFP75 R2",0.0531700022518635,NA,450.7,NA
"2895",2700,"D3","GFP75","R2",3,"3 GFP75 R2",0.0644299946725368,NA,470.8,NA
"2896",3600,"D3","GFP75","R2",3,"3 GFP75 R2",0.0798999972641468,0.624004017564937,540.4,-1479693.59027456
"2897",4500,"D3","GFP75","R2",3,"3 GFP75 R2",0.100450003147125,0.790630031057511,672.1,11659049.3902749
"2898",5400,"D3","GFP75","R2",3,"3 GFP75 R2",0.124919996410608,0.854179133812964,882.7,18388630.3473818
"2899",6300,"D3","GFP75","R2",3,"3 GFP75 R2",0.157599995285273,0.894480867043512,1204,25028637.0773494
"2900",7200,"D3","GFP75","R2",3,"3 GFP75 R2",0.192109988629818,0.877292246923298,1653.5,30589942.5772618
"2901",8100,"D3","GFP75","R2",3,"3 GFP75 R2",0.225059993565083,0.806706882138633,2279.3,36155673.7948484
"2902",9000,"D3","GFP75","R2",3,"3 GFP75 R2",0.261170011013746,0.737498074777819,3000.8,39678830.0053813
"2903",9900,"D3","GFP75","R2",3,"3 GFP75 R2",0.299170014262199,0.640951873858095,3817.2,41438803.1871711
"2904",10800,"D3","GFP75","R2",3,"3 GFP75 R2",0.340270005911589,0.571671372031346,4526,39236442.7104075
"2905",11700,"D3","GFP75","R2",3,"3 GFP75 R2",0.385529987514019,0.538251973870782,5275.4,35686738.7256775
"2906",12600,"D3","GFP75","R2",3,"3 GFP75 R2",0.436109977215528,0.512722874402388,5740.2,28630686.6697034
"2907",13500,"D3","GFP75","R2",3,"3 GFP75 R2",0.491570007055998,0.496592343593919,6256.3,22484213.8533726
"2908",14400,"D3","GFP75","R2",3,"3 GFP75 R2",0.544089973717928,0.469375188557982,6639.8,17313851.5911632
"2909",15300,"D3","GFP75","R2",3,"3 GFP75 R2",0.586380019038916,0.419349097446738,6880.3,11821597.1072995
"2910",16200,"D3","GFP75","R2",3,"3 GFP75 R2",0.619150021672249,0.350453151802775,7055.4,8842341.16889761
"2911",17100,"D3","GFP75","R2",3,"3 GFP75 R2",0.650040023028851,0.279429569924618,7294.5,6463546.55709925
"2912",18000,"D3","GFP75","R2",3,"3 GFP75 R2",0.693919975310564,0.243242018463509,7342.5,4088661.01661955
"2913",18900,"D3","GFP75","R2",3,"3 GFP75 R2",0.715689999610186,0.19927903572013,7413.4,2938827.22740636
"2914",19800,"D3","GFP75","R2",3,"3 GFP75 R2",0.729599997401237,0.164148830533886,7350.6,1558971.94386266
"2915",20700,"D3","GFP75","R2",3,"3 GFP75 R2",0.741039983183146,0.131020647367559,7349.2,278900.601929836
