,well,time,rbs,cds,experiment,GFP,OD660,mCherry
3503,D4,1800,R0.5,GFP50,8,7779.0,0.06671999394893609,1.0
3504,D4,2700,R0.5,GFP50,8,7655.2,0.06511999666690821,0.5999999999999996
3505,D4,3600,R0.5,GFP50,8,7694.8,0.06542000025510798,1.1999999999999993
3506,D4,4500,R0.5,GFP50,8,7822.6,0.0669399976730345,0.40000000000000036
3507,D4,5400,R0.5,GFP50,8,7972.2,0.07139999866485575,-0.1999999999999993
3508,D4,6300,R0.5,GFP50,8,8222.0,0.07856000214815108,-1.0
3509,D4,7200,R0.5,GFP50,8,8482.2,0.09082000106573127,-0.8000000000000007
3510,D5,0,R0.5,GFP75,8,8870.0,0.08336000293493254,-0.40000000000000036
3511,D5,900,R0.5,GFP75,8,8499.6,0.07780000567436217,1.0
3512,D5,1800,R0.5,GFP75,8,8434.0,0.0758199989795681,-1.0
3513,D5,2700,R0.5,GFP75,8,8287.2,0.0753200054168702,-1.4000000000000004
3514,D5,3600,R0.5,GFP75,8,8331.8,0.07782000154256798,0.1999999999999993
3515,D5,4500,R0.5,GFP75,8,8605.6,0.0832400053739545,0.40000000000000036
3516,D5,5400,R0.5,GFP75,8,8818.2,0.09280000329017674,0.8000000000000007
3517,D5,6300,R0.5,GFP75,8,9183.0,0.10745999962091408,3.0
3518,D5,7200,R0.5,GFP75,8,9526.2,0.12982000559568427,0.1999999999999993
3519,D6,0,R0.5,GFP90,8,9672.0,0.08965999037027353,0.5999999999999996
3520,D6,900,R0.5,GFP90,8,7964.6,0.07439999282360117,0.0
3521,D6,1800,R0.5,GFP90,8,7811.0,0.07282000780105609,1.0
3522,D6,2700,R0.5,GFP90,8,7732.2,0.07272000610828419,-2.4000000000000004
3523,D6,3600,R0.5,GFP90,8,7832.8,0.07612000256776798,-0.8000000000000007
3524,D6,4500,R0.5,GFP90,8,8042.6,0.0825400084257125,1.4000000000000004
3525,D6,5400,R0.5,GFP90,8,8242.2,0.09300000667571975,0.8000000000000007
3526,D6,6300,R0.5,GFP90,8,8597.0,0.10985999554395708,0.0
3527,D6,7200,R0.5,GFP90,8,8911.2,0.13402000218629825,-0.8000000000000007
3528,D7,0,,,8,-336.0,-0.006440004706382771,-10.4
3529,D7,900,,,8,-280.4,-0.008599996566772433,-9.0
3530,D7,1800,,,8,-284.0,-0.008079998195171398,-8.0
3531,D7,2700,,,8,-282.8,-0.008179999887943296,-9.4
3532,D7,3600,,,8,-280.2,-0.007880003750324216,-8.8
3533,D7,4500,,,8,-287.4,-0.007659998536109894,-9.6
3534,D7,5400,,,8,-283.8,-0.00790000259876246,-8.2
3535,D7,6300,,,8,-286.0,-0.00773999840021132,-9.0
3536,D7,7200,,,8,-285.8,-0.007880000770091947,-8.8
3537,D8,0,,,8,-336.0,-0.00724000334739687,-10.4
3538,D8,900,,,8,-282.4,-0.008500002324581132,-8.0
3539,D8,1800,,,8,-285.0,-0.008179999887943296,-9.0
3540,D8,2700,,,8,-282.8,-0.008280001580715193,-9.4
3541,D8,3600,,,8,-281.2,-0.008079999685287512,-7.800000000000001
3542,D8,4500,,,8,-288.4,-0.008159999549388897,-8.6
3543,D8,5400,,,8,-282.8,-0.008200000226497653,-9.2
3544,D8,6300,,,8,-287.0,-0.008239999413490323,-9.0
3545,D8,7200,,,8,-285.8,-0.00817999839782714,-8.8
3546,D9,0,,,8,-336.0,-0.006539998948574072,-11.4
3547,D9,900,,,8,-281.4,-0.007799997925758334,-8.0
3548,D9,1800,,,8,-285.0,-0.007579997181892395,-8.0
3549,D9,2700,,,8,-282.8,-0.007579997181892395,-8.4
3550,D9,3600,,,8,-281.2,-0.00738000273704531,-9.8
3551,D9,4500,,,8,-284.4,-0.007459995150566098,-9.6
3552,D9,5400,,,8,-285.8,-0.007400001585483554,-8.2
3553,D9,6300,,,8,-286.0,-0.007440000772476224,-8.0
3554,D9,7200,,,8,-284.8,-0.007379999756813041,-9.8
3555,E10,0,,,8,-336.0,-0.007140001654624972,-11.4
3556,E10,900,,,8,-281.4,-0.008299998939037337,-9.0
3557,E10,1800,,,8,-285.0,-0.008079998195171398,-9.0
3558,E10,2700,,,8,-283.8,-0.008079998195171398,-9.4
3559,E10,3600,,,8,-282.2,-0.008079999685287512,-9.8
3560,E10,4500,,,8,-287.4,-0.008159999549388897,-8.6
3561,E10,5400,,,8,-285.8,-0.008099998533725755,-8.2
3562,E10,6300,,,8,-287.0,-0.008239999413490323,-8.0
3563,E10,7200,,,8,-285.8,-0.00817999839782714,-7.800000000000001
3564,E11,0,,,8,-337.0,-0.007840006053447673,-11.4
3565,E11,900,,,8,-281.4,-0.009000003337860038,-10.0
3566,E11,1800,,,8,-284.0,-0.008780002593994099,-9.0
3567,E11,2700,,,8,-283.8,-0.008780002593994099,-10.4
3568,E11,3600,,,8,-280.2,-0.008580000698566417,-8.8
3569,E11,4500,,,8,-286.4,-0.008660000562667802,-8.6
3570,E11,5400,,,8,-284.8,-0.008800002932548456,-8.2
3571,E11,6300,,,8,-287.0,-0.008840002119541127,-7.0
3572,E11,7200,,,8,-285.8,-0.008780001103877944,-10.8
3573,E2,0,R1,GFP10,8,5979.0,0.08575999885797453,-0.40000000000000036
3574,E2,900,R1,GFP10,8,4636.6,0.06589999794960015,2.0
3575,E2,1800,R1,GFP10,8,4578.0,0.0660199970006941,0.0
3576,E2,2700,R1,GFP10,8,4466.2,0.0674200057983402,0.5999999999999996
3577,E2,3600,R1,GFP10,8,4489.8,0.07282000631093997,0.1999999999999993
3578,E2,4500,R1,GFP10,8,4571.6,0.0815400063991545,0.40000000000000036
3579,E2,5400,R1,GFP10,8,4620.2,0.09699999988079075,-0.1999999999999993
3580,E2,6300,R1,GFP10,8,4724.0,0.12016000598669006,0.0
3581,E2,7200,R1,GFP10,8,4845.2,0.15282000750303226,-0.8000000000000007
3582,E3,0,R1,GFP25,8,8729.0,0.09165999442338951,1.5999999999999996
3583,E3,900,R1,GFP25,8,6907.6,0.07070000469684616,0.0
3584,E3,1800,R1,GFP25,8,6753.0,0.0693200081586841,-1.0
3585,E3,2700,R1,GFP25,8,6614.2,0.0685199946165082,0.5999999999999996
3586,E3,3600,R1,GFP25,8,6623.8,0.07061999887227997,-0.8000000000000007
3587,E3,4500,R1,GFP25,8,6720.6,0.07514000236988051,0.40000000000000036
3588,E3,5400,R1,GFP25,8,6833.2,0.08349999487400075,-0.1999999999999993
3589,E3,6300,R1,GFP25,8,7031.0,0.09765999764204007,0.0
3590,E3,7200,R1,GFP25,8,7199.2,0.11961999684572225,0.1999999999999993
3591,E4,0,R1,GFP50,8,10721.0,0.09386000186204951,0.5999999999999996
3592,E4,900,R1,GFP50,8,8716.6,0.07610000669956217,-1.0
3593,E4,1800,R1,GFP50,8,8524.0,0.07841999828815509,0.0
3594,E4,2700,R1,GFP50,8,8345.2,0.0749199986457822,-2.4000000000000004
3595,E4,3600,R1,GFP50,8,8465.8,0.07681999951601,-1.8000000000000007
3596,E4,4500,R1,GFP50,8,8753.6,0.07854000031948051,0.40000000000000036
3597,E4,5400,R1,GFP50,8,8982.2,0.08500000536441774,-1.1999999999999993
3598,E4,6300,R1,GFP50,8,9386.0,0.09315999597311007,0.0
3599,E4,7200,R1,GFP50,8,9795.2,0.10782000571489325,0.1999999999999993
3600,E5,0,R1,GFP75,8,8387.0,0.08035999685525852,-0.40000000000000036
3601,E5,900,R1,GFP75,8,7974.6,0.07379999756813017,2.0
3602,E5,1800,R1,GFP75,8,7871.0,0.0721199959516521,0.0
3603,E5,2700,R1,GFP75,8,7755.2,0.0720199942588802,-0.40000000000000036
3604,E5,3600,R1,GFP75,8,7808.8,0.07391999512910798,0.1999999999999993
3605,E5,4500,R1,GFP75,8,8043.6,0.0788400053977965,-0.5999999999999996
3606,E5,5400,R1,GFP75,8,8221.2,0.08779999315738674,0.8000000000000007
3607,E5,6300,R1,GFP75,8,8544.0,0.10226000100374207,1.0
3608,E5,7200,R1,GFP75,8,8917.2,0.12342000156641025,-0.8000000000000007
3609,E6,0,R1,GFP90,8,10212.0,0.09646000117063552,0.5999999999999996
3610,E6,900,R1,GFP90,8,8410.6,0.07870000600814815,1.0
3611,E6,1800,R1,GFP90,8,8323.0,0.07722000777721409,0.0
3612,E6,2700,R1,GFP90,8,8207.2,0.07792000472545621,0.5999999999999996
3613,E6,3600,R1,GFP90,8,8250.8,0.080219997465611,1.1999999999999993
3614,E6,4500,R1,GFP90,8,8586.6,0.0870399951934815,-0.5999999999999996
3615,E6,5400,R1,GFP90,8,8831.2,0.09810000360012075,-0.1999999999999993
3616,E6,6300,R1,GFP90,8,9267.0,0.11595999449491508,0.0
3617,E6,7200,R1,GFP90,8,9667.2,0.14241999536752725,1.1999999999999993
3618,E7,0,,,8,-337.0,-0.009840002655982977,-10.4
3619,E7,900,,,8,-280.4,-0.010999999940395341,-8.0
3620,E7,1800,,,8,-285.0,-0.010980002582073198,-9.0
3621,E7,2700,,,8,-281.8,-0.011080004274845096,-8.4
3622,E7,3600,,,8,-279.2,-0.009779998660087608,-7.800000000000001
3623,E7,4500,,,8,-287.4,-0.009960000216960904,-9.6
3624,E7,5400,,,8,-284.8,-0.010299998521804757,-8.2
3625,E7,6300,,,8,-286.0,-0.009939998388290433,-10.0
3626,E7,7200,,,8,-285.8,-0.009579999744892043,-9.8
3627,E8,0,,,8,-337.0,-0.006440004706382771,-10.4
3628,E8,900,,,8,-281.4,-0.007500000298023238,-8.0
3629,E8,1800,,,8,-285.0,-0.007279999554157299,-9.0
3630,E8,2700,,,8,-283.8,-0.007279999554157299,-9.4
3631,E8,3600,,,8,-282.2,-0.007179999351501515,-8.8
3632,E8,4500,,,8,-288.4,-0.0072599992156029,-7.6
3633,E8,5400,,,8,-284.8,-0.007299999892711656,-8.2
3634,E8,6300,,,8,-286.0,-0.007339999079704326,-8.0
3635,E8,7200,,,8,-283.8,-0.007279998064041143,-8.8
3636,E9,0,,,8,-337.0,-0.00584000200033187,-10.4
3637,E9,900,,,8,-281.4,-0.007100000977516133,-9.0
3638,E9,1800,,,8,-285.0,-0.006880000233650194,-10.0
3639,E9,2700,,,8,-283.8,-0.006880000233650194,-8.4
3640,E9,3600,,,8,-281.2,-0.00678000003099441,-8.8
3641,E9,4500,,,8,-287.4,-0.006859999895095795,-8.6
3642,E9,5400,,,8,-284.8,-0.006900000572204551,-8.2
3643,E9,6300,,,8,-287.0,-0.006939999759197221,-9.0
3644,E9,7200,,,8,-284.8,-0.00698000043630595,-9.8
3645,F10,0,,,8,-336.0,-0.00754000097513198,-10.4
3646,F10,900,,,8,-278.4,-0.008699998259544345,-8.0
3647,F10,1800,,,8,-284.0,-0.008379995822906494,-9.0
3648,F10,2700,,,8,-283.8,-0.008380003273487091,-10.4
3649,F10,3600,,,8,-282.2,-0.008280003070831307,-7.800000000000001
3650,F10,4500,,,8,-288.4,-0.008459997177124007,-8.6
3651,F10,5400,,,8,-285.8,-0.008499997854232763,-8.2
3652,F10,6300,,,8,-287.0,-0.008439995348453522,-9.0
3653,F10,7200,,,8,-285.8,-0.008579997718334148,-9.8
3654,F11,0,,,8,-337.0,-0.008440001308917977,-11.4
3655,F11,900,,,8,-281.4,-0.009599998593330342,-9.0
3656,F11,1800,,,8,-284.0,-0.009279996156692505,-8.0
3657,F11,2700,,,8,-284.8,-0.009379997849464403,-10.4
3658,F11,3600,,,8,-281.2,-0.009180003404617318,-9.8
3659,F11,4500,,,8,-288.4,-0.009359997510910004,-9.6
3660,F11,5400,,,8,-284.8,-0.00939999818801876,-8.2
3661,F11,6300,,,8,-286.0,-0.009339995682239532,-7.0
3662,F11,7200,,,8,-286.8,-0.009379996359348247,-9.8
3663,F2,0,R2,GFP10,8,6777.0,0.08336000293493254,-1.4000000000000004
3664,F2,900,R2,GFP10,8,5387.6,0.06669999659061417,-1.0
3665,F2,1800,R2,GFP10,8,5398.0,0.06622000038623811,-1.0
3666,F2,2700,R2,GFP10,8,5300.2,0.06552000343799622,-0.40000000000000036
3667,F2,3600,R2,GFP10,8,5263.8,0.06671999245881997,1.1999999999999993
3668,F2,4500,R2,GFP10,8,5380.6,0.0691400051116945,-0.5999999999999996
3669,F2,5400,R2,GFP10,8,5425.2,0.07420000135898575,-0.1999999999999993
3670,F2,6300,R2,GFP10,8,5551.0,0.08226000517606706,0.0
3671,F2,7200,R2,GFP10,8,5729.2,0.09552000612020525,-0.8000000000000007
3672,F3,0,R2,GFP25,8,9863.0,0.08256000429391852,-0.40000000000000036
3673,F3,900,R2,GFP25,8,7399.6,0.06910000741481816,1.0
3674,F3,1800,R2,GFP25,8,7270.0,0.06842000782489811,0.0
3675,F3,2700,R2,GFP25,8,7198.2,0.0681200027465822,-1.4000000000000004
3676,F3,3600,R2,GFP25,8,7227.8,0.07082000225782399,-0.8000000000000007
3677,F3,4500,R2,GFP25,8,7336.6,0.0754400074481965,0.40000000000000036
3678,F3,5400,R2,GFP25,8,7473.2,0.08289999961853076,-0.1999999999999993
3679,F3,6300,R2,GFP25,8,7729.0,0.09665999561548207,0.0
3680,F3,7200,R2,GFP25,8,7920.2,0.11701999753713627,-1.8000000000000007
3681,F4,0,R2,GFP50,8,9454.0,0.08956000357866253,1.5999999999999996
3682,F4,900,R2,GFP50,8,7399.6,0.07209999859333018,0.0
3683,F4,1800,R2,GFP50,8,7350.0,0.07121999561786611,-2.0
3684,F4,2700,R2,GFP50,8,7253.2,0.07111999392509422,-0.40000000000000036
3685,F4,3600,R2,GFP50,8,7304.8,0.074619992077351,-0.8000000000000007
3686,F4,4500,R2,GFP50,8,7491.6,0.08003999590873749,0.40000000000000036
3687,F4,5400,R2,GFP50,8,7650.2,0.08910000026226075,-0.1999999999999993
3688,F4,6300,R2,GFP50,8,7920.0,0.10406000167131406,0.0
3689,F4,7200,R2,GFP50,8,8183.2,0.12761999815702427,0.1999999999999993
3690,F5,0,R2,GFP75,8,10704.0,0.09646000117063552,0.5999999999999996
3691,F5,900,R2,GFP75,8,8354.6,0.07610000669956217,1.0
3692,F5,1800,R2,GFP75,8,8243.0,0.07452000677585609,0.0
3693,F5,2700,R2,GFP75,8,8138.2,0.0743200033903122,-0.40000000000000036
3694,F5,3600,R2,GFP75,8,8225.8,0.07641999274492299,0.1999999999999993
3695,F5,4500,R2,GFP75,8,8445.6,0.08134000301361051,-0.5999999999999996
3696,F5,5400,R2,GFP75,8,8641.2,0.09100000262260474,0.8000000000000007
3697,F5,6300,R2,GFP75,8,9089.0,0.10555999726057007,1.0
3698,F5,7200,R2,GFP75,8,9489.2,0.12771999984979626,0.1999999999999993
3699,F6,0,R2,GFP90,8,10242.0,0.09055999070405954,-1.4000000000000004
3700,F6,900,R2,GFP90,8,8499.6,0.07660000026226017,0.0
3701,F6,1800,R2,GFP90,8,8320.0,0.0738199949264531,0.0
3702,F6,2700,R2,GFP90,8,8287.2,0.0760200023651122,0.5999999999999996
3703,F6,3600,R2,GFP90,8,8534.8,0.081819994747639,0.1999999999999993
3704,F6,4500,R2,GFP90,8,9058.6,0.09184000194072749,-0.5999999999999996
3705,F6,5400,R2,GFP90,8,9596.2,0.10729999542236374,-0.1999999999999993
3706,F6,6300,R2,GFP90,8,10285.0,0.13066000491380708,0.0
3707,F6,7200,R2,GFP90,8,11005.2,0.16201999932527528,-0.8000000000000007
3708,F7,0,,,8,-336.0,-0.009639999270439167,-9.4
3709,F7,900,,,8,-280.4,-0.010999999940395341,-9.0
3710,F7,1800,,,8,-285.0,-0.0108800008893013,-9.0
3711,F7,2700,,,8,-282.8,-0.010980002582073198,-8.4
3712,F7,3600,,,8,-280.2,-0.010679998993873618,-8.8
3713,F7,4500,,,8,-288.4,-0.010659997165203106,-8.6
3714,F7,5400,,,8,-283.8,-0.01079999953508376,-7.199999999999999
3715,F7,6300,,,8,-286.0,-0.01063999533653262,-8.0
3716,F7,7200,,,8,-286.8,-0.010779997706413247,-9.8
3717,F8,0,,,8,-336.0,-0.003540000319480874,-10.4
3718,F8,900,,,8,-281.4,-0.004600003361701938,-8.0
3719,F8,1800,,,8,-285.0,-0.0043800026178359985,-9.0
3720,F8,2700,,,8,-283.8,-0.0043800026178359985,-8.4
3721,F8,3600,,,8,-282.2,-0.004180000722408317,-8.8
3722,F8,4500,,,8,-287.4,-0.0043600022792815996,-8.6
3723,F8,5400,,,8,-285.8,-0.004400002956390356,-8.2
3724,F8,6300,,,8,-287.0,-0.004440002143383026,-9.0
3725,F8,7200,,,8,-284.8,-0.004380001127719843,-9.8
3726,F9,0,,,8,-335.0,-0.005640006065368672,-10.4
3727,F9,900,,,8,-281.4,-0.006800003349781036,-8.0
3728,F9,1800,,,8,-284.0,-0.0064800009131432,-8.0
3729,F9,2700,,,8,-283.8,-0.006580002605915097,-9.4
3730,F9,3600,,,8,-281.2,-0.006380000710487416,-7.800000000000001
3731,F9,4500,,,8,-286.4,-0.006560002267360698,-9.6
3732,F9,5400,,,8,-284.8,-0.006600002944469455,-8.2
3733,F9,6300,,,8,-287.0,-0.006640002131462125,-8.0
3734,F9,7200,,,8,-286.8,-0.006580001115798942,-7.800000000000001
3735,G10,0,,,8,-335.0,-0.0070399999618530745,-11.4
3736,G10,900,,,8,-280.4,-0.008199997246265439,-10.0
3737,G10,1800,,,8,-285.0,-0.0079799965023995,-9.0
3738,G10,2700,,,8,-282.8,-0.008079998195171398,-9.4
3739,G10,3600,,,8,-282.2,-0.007880003750324216,-8.8
3740,G10,4500,,,8,-288.4,-0.007959996163845101,-8.6
3741,G10,5400,,,8,-284.8,-0.007999996840953857,-8.2
3742,G10,6300,,,8,-286.0,-0.008039996027946528,-8.0
3743,G10,7200,,,8,-285.8,-0.007979995012283345,-8.8
3744,G11,0,,,8,-337.0,-0.009239999949932076,-11.4
3745,G11,900,,,8,-281.4,-0.01039999723434444,-9.0
3746,G11,1800,,,8,-286.0,-0.010179996490478502,-8.0
3747,G11,2700,,,8,-281.8,-0.010180003941059099,-9.4
3748,G11,3600,,,8,-281.2,-0.010080003738403315,-9.8
3749,G11,4500,,,8,-288.4,-0.010159996151924103,-9.6
3750,G11,5400,,,8,-285.8,-0.010199996829032859,-8.2
3751,G11,6300,,,8,-286.0,-0.010339997708797427,-7.0
3752,G11,7200,,,8,-285.8,-0.010279996693134244,-8.8
3753,G2,0,R4,GFP10,8,5837.0,0.08125999718904453,0.5999999999999996
3754,G2,900,R4,GFP10,8,4775.6,0.06679999828338616,1.0
3755,G2,1800,R4,GFP10,8,4737.0,0.06892000138759609,0.0
3756,G2,2700,R4,GFP10,8,4670.2,0.06611999869346621,1.5999999999999996
3757,G2,3600,R4,GFP10,8,4691.8,0.06752000600099599,0.1999999999999993
3758,G2,4500,R4,GFP10,8,4783.6,0.0710400074720385,-0.5999999999999996
3759,G2,5400,R4,GFP10,8,4864.2,0.07800000607967375,0.8000000000000007
3760,G2,6300,R4,GFP10,8,5051.0,0.09096000343561207,0.0
3761,G2,7200,R4,GFP10,8,5213.2,0.10551999658346226,0.1999999999999993
3762,G3,0,R4,GFP25,8,7683.0,0.08555999547243154,-0.40000000000000036
3763,G3,900,R4,GFP25,8,6359.6,0.06999999284744217,0.0
3764,G3,1800,R4,GFP25,8,6290.0,0.07072000205516811,-2.0
3765,G3,2700,R4,GFP25,8,6163.2,0.06881999969482419,0.5999999999999996
3766,G3,3600,R4,GFP25,8,6185.8,0.07342000156640997,0.1999999999999993
3767,G3,4500,R4,GFP25,8,6328.6,0.0782399952411655,-0.5999999999999996
3768,G3,5400,R4,GFP25,8,6425.2,0.09149999618530275,0.8000000000000007
3769,G3,6300,R4,GFP25,8,6685.0,0.10995999723672907,0.0
3770,G3,7200,R4,GFP25,8,6848.2,0.13752000182867025,-0.8000000000000007
3771,G4,0,R4,GFP50,8,9723.0,0.09105999916791951,-0.40000000000000036
3772,G4,900,R4,GFP50,8,8016.6,0.07639999687671616,1.0
3773,G4,1800,R4,GFP50,8,7909.0,0.0747199952602391,-1.0
3774,G4,2700,R4,GFP50,8,7851.2,0.0742200016975402,-0.40000000000000036
3775,G4,3600,R4,GFP50,8,7987.8,0.07841999679803897,0.1999999999999993
3776,G4,4500,R4,GFP50,8,8408.6,0.0853399962186815,-0.5999999999999996
3777,G4,5400,R4,GFP50,8,8811.2,0.09710000157356274,1.8000000000000007
3778,G4,6300,R4,GFP50,8,9440.0,0.11406000703573206,0.0
3779,G4,7200,R4,GFP50,8,10071.2,0.13972000926733025,-0.8000000000000007
3780,G5,0,R4,GFP75,8,10124.0,0.09325999170541752,0.5999999999999996
3781,G5,900,R4,GFP75,8,8351.6,0.07690000534057616,2.0
3782,G5,1800,R4,GFP75,8,8306.0,0.07512000203132611,1.0
3783,G5,2700,R4,GFP75,8,8174.2,0.0753200054168702,1.5999999999999996
3784,G5,3600,R4,GFP75,8,8281.8,0.07812000662088399,0.1999999999999993
3785,G5,4500,R4,GFP75,8,8589.6,0.0854399979114535,-0.5999999999999996
3786,G5,5400,R4,GFP75,8,8892.2,0.09769999682903274,-0.1999999999999993
3787,G5,6300,R4,GFP75,8,9370.0,0.11615999788045907,0.0
3788,G5,7200,R4,GFP75,8,9859.2,0.14222000688314426,-0.8000000000000007
3789,G6,0,R4,GFP90,8,9549.0,0.08845999985933353,-2.4000000000000004
3790,G6,900,R4,GFP90,8,8256.6,0.07649999856948815,1.0
3791,G6,1800,R4,GFP90,8,8135.0,0.0742200016975401,-1.0
3792,G6,2700,R4,GFP90,8,7975.2,0.0748199969530102,-0.40000000000000036
3793,G6,3600,R4,GFP90,8,8096.8,0.07851999849081,0.1999999999999993
3794,G6,4500,R4,GFP90,8,8425.6,0.08584000468254051,-0.5999999999999996
3795,G6,5400,R4,GFP90,8,8716.2,0.09820000529289274,0.8000000000000007
3796,G6,6300,R4,GFP90,8,9163.0,0.11766000837087608,0.0
3797,G6,7200,R4,GFP90,8,9585.2,0.14452000111341526,-0.8000000000000007
3798,G7,0,,,8,-336.0,-0.00833999961614608,-10.4
3799,G7,900,,,8,-280.4,-0.009800001978874137,-9.0
3800,G7,1800,,,8,-285.0,-0.0094799995422363,-9.0
3801,G7,2700,,,8,-283.8,-0.009580001235008198,-9.4
3802,G7,3600,,,8,-280.2,-0.009180003404617318,-9.8
3803,G7,4500,,,8,-286.4,-0.009259995818138106,-8.6
3804,G7,5400,,,8,-284.8,-0.009299996495246862,-9.2
3805,G7,6300,,,8,-286.0,-0.009139999747276334,-8.0
3806,G7,7200,,,8,-287.8,-0.009180000424385049,-9.8
3807,G8,0,,,8,-337.0,-0.003540000319480874,-10.4
3808,G8,900,,,8,-281.4,-0.004600003361701938,-8.0
3809,G8,1800,,,8,-285.0,-0.004280000925064101,-9.0
3810,G8,2700,,,8,-282.8,-0.004480004310607896,-10.4
3811,G8,3600,,,8,-281.2,-0.004280002415180215,-9.8
3812,G8,4500,,,8,-287.4,-0.0043600022792815996,-9.6
3813,G8,5400,,,8,-283.8,-0.004400002956390356,-8.2
3814,G8,6300,,,8,-286.0,-0.004440002143383026,-9.0
3815,G8,7200,,,8,-284.8,-0.004479995369911144,-8.8
3816,G9,0,,,8,-337.0,-0.005940003693103768,-10.4
3817,G9,900,,,8,-281.4,-0.007100000977516133,-9.0
3818,G9,1800,,,8,-284.0,-0.006779998540878296,-8.0
3819,G9,2700,,,8,-284.8,-0.006880000233650194,-9.4
3820,G9,3600,,,8,-280.2,-0.006679998338222512,-8.8
3821,G9,4500,,,8,-288.4,-0.006759998202323897,-8.6
3822,G9,5400,,,8,-284.8,-0.006900000572204551,-8.2
3823,G9,6300,,,8,-286.0,-0.0068399980664253235,-8.0
3824,G9,7200,,,8,-283.8,-0.006879998743534038,-10.8
3825,B10,0,,,9,-242.2,-0.008700002729892728,-9.2
3826,B10,900,,,9,-232.8,-0.010039995610713975,-7.6
3827,B10,1800,,,9,-229.6,-0.00987999737262725,-9.2
3828,B10,2700,,,9,-231.2,-0.009919999539852134,-7.800000000000001
3829,B10,3600,,,9,-227.4,-0.009679995477199582,-8.2
3830,B10,4500,,,9,-225.6,-0.009839999675750721,-6.800000000000001
3831,B10,5400,,,9,-231.0,-0.009739997982978824,-8.0
3832,B10,6300,,,9,-228.6,-0.009759998321533181,-7.4
3833,B10,7200,,,9,-228.8,-0.009679998457431782,-8.6
3834,B11,0,,,9,-242.2,-0.008200001716613725,-10.2
3835,B11,900,,,9,-231.8,-0.009739997982978879,-7.6
3836,B11,1800,,,9,-229.6,-0.009479998052120256,-8.2
3837,B11,2700,,,9,-230.2,-0.00952000021934514,-7.800000000000001
3838,B11,3600,,,9,-229.4,-0.009379997849464486,-7.199999999999999
3839,B11,4500,,,9,-225.6,-0.009540002048015625,-7.800000000000001
3840,B11,5400,,,9,-231.0,-0.009540002048015625,-7.0
3841,B11,6300,,,9,-229.6,-0.009460000693798085,-6.4
3842,B11,7200,,,9,-229.8,-0.009479995071887987,-7.6
3843,B7,0,,,9,-240.2,-0.01319999694824213,-9.2
3844,B7,900,,,9,-231.8,-0.01633999794721608,-6.6
3845,B7,1800,,,9,-228.6,-0.016179999709129353,-7.199999999999999
3846,B7,2700,,,9,-231.2,-0.01612000018358234,-6.800000000000001
3847,B7,3600,,,9,-226.4,-0.015879996120929787,-8.2
3848,B7,4500,,,9,-224.6,-0.016140002012252824,-6.800000000000001
3849,B7,5400,,,9,-230.0,-0.016140002012252824,-7.0
3850,B7,6300,,,9,-226.6,-0.015660001337528193,-7.4
3851,B7,7200,,,9,-228.8,-0.01577999740839009,-7.6
3852,B8,0,,,9,-243.2,-0.008100000023841827,-8.2
3853,B8,900,,,9,-232.8,-0.009440000355243672,-8.6
3854,B8,1800,,,9,-228.6,-0.009180000424385049,-8.2
3855,B8,2700,,,9,-230.2,-0.009220002591609947,-6.800000000000001
3856,B8,3600,,,9,-228.4,-0.009080000221729279,-9.2
3857,B8,4500,,,9,-225.6,-0.009140002727508534,-6.800000000000001
3858,B8,5400,,,9,-230.0,-0.009140002727508534,-7.0
3859,B8,6300,,,9,-228.6,-0.009159995615482294,-7.4
3860,B8,7200,,,9,-228.8,-0.009079995751380895,-7.6
3861,B9,0,,,9,-241.2,-0.00799999833106993,-8.2
3862,B9,900,,,9,-232.8,-0.009339998662471774,-7.6
3863,B9,1800,,,9,-228.6,-0.009180000424385049,-8.2
3864,B9,2700,,,9,-230.2,-0.009220002591609947,-7.800000000000001
3865,B9,3600,,,9,-228.4,-0.009080000221729279,-8.2
3866,B9,4500,,,9,-225.6,-0.009040001034736622,-7.800000000000001
3867,B9,5400,,,9,-231.0,-0.009040001034736622,-7.0
3868,B9,6300,,,9,-230.6,-0.009060001373290993,-7.4
3869,B9,7200,,,9,-229.8,-0.008980001509189595,-7.6
3870,C10,0,,,9,-241.2,-0.00860000103712083,-9.2
3871,C10,900,,,9,-231.8,-0.009839999675750777,-7.6
3872,C10,1800,,,9,-228.6,-0.009479998052120256,-7.199999999999999
3873,C10,2700,,,9,-231.2,-0.009620001912117038,-6.800000000000001
3874,C10,3600,,,9,-228.4,-0.009379997849464486,-9.2
3875,C10,4500,,,9,-225.6,-0.009540002048015625,-6.800000000000001
3876,C10,5400,,,9,-230.0,-0.009540002048015625,-8.0
3877,C10,6300,,,9,-228.6,-0.009359999001026187,-8.4
3878,C10,7200,,,9,-229.8,-0.009380000829696686,-7.6
3879,C11,0,,,9,-242.2,-0.009299997985363032,-9.2
3880,C11,900,,,9,-231.8,-0.010639998316764876,-8.6
3881,C11,1800,,,9,-228.6,-0.010379998385906253,-7.199999999999999
3882,C11,2700,,,9,-231.2,-0.010420000553131137,-7.800000000000001
3883,C11,3600,,,9,-229.4,-0.010279998183250483,-7.199999999999999
3884,C11,4500,,,9,-226.6,-0.010340000689029724,-6.800000000000001
3885,C11,5400,,,9,-230.0,-0.010340000689029724,-8.0
